Kode Wilayah,Kabupaten,IDE Kapanewan,KAPANEWON,ID Kelurahan,KALURAHAN/KELURAHAN,ID Pedukuhan,PADUKUHAN,RT,RW,Luas Wilayah,Jumlah Penduduk
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,4,Beteng ,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,5,Somorai ,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,6,Tegalgentan ,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,7,Nganggrung ,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,8,Gondang ,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,9,Krapyak,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,10,Barepan,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,11,Klawisan,,,,
34.04.05.2005,SLEMAN,5,SEYEGAN,5,MARGOAGUNG,12,Ngino,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,1,Jetis,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,2,Gedongan,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,3,Ngaglik,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,4,Kragilan,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,5,Rogoyudan,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,6,Patran ,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,7,Kutu Asem ,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,8,Jombor Lor,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,9,Jombor Kidul,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,10,Kutu Tegal ,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,11,Kutu Dukuh,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,12,Blunyah Gede,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,13,Karangjati,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,14,Gemawang,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,15,Pogung Lor,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,16,Pogung Kidul,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,17,Sendowo,,,,
34.04.06.2001,SLEMAN,6,MLATI,1,SINDUADI,18,Purwosari,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,1,Mlati Krajan,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,2,Mlati Dukuh,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,3,Ngemplak Nganti,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,4,Mraen,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,5,Karanggeneng,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,6,Banaran,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,7,Mulungan Wetan,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,8,Mlati Glondong,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,9,Jatirejo,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,10,Jongke Tengah,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,11,Jongke Lor,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,12,Jomblang,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,13,Jaten,,,,
34.04.06.2002,SLEMAN,6,MLATI,2,SENDANGADI,14,Duwet,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,1,Cebongan Kidul ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,2,Cebongan Lor ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,3,Toragan ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,4,Gandekan ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,5,Kalongan ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,6,Sanggrahan ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,7,Plaosan ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,8,Bolawen ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,9,Karanglo ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,10,Karang Bajang ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,11,Nglarang ,,,,
34.04.06.2003,SLEMAN,6,MLATI,3,TLOGOADI,12,Nambongan,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,1,Pundong I,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,2,Pundong II,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,3,Pundong III,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,4,Jembangan,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,5,Pundong V,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,6,Janturan ,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,7,Sanggrahan ,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,8,Kaweden ,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,9,Sendari ,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,10,Ketingan,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,11,Gombang,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,12,Rajek Lor,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,13,Rajek Wetan,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,14,Rajek Ngemplak,,,,
34.04.06.2004,SLEMAN,6,MLATI,4,TIRTOADI,15,Jetis,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,1,Keboan,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,2,Burikan,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,3,Warak Lor,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,4,Warak Kidul,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,5,Jodag ,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,6,Gabahan ,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,7,Konteng,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,8,Jumeneng Lor,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,9,Jumeneng Kidul,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,10,Sayidan,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,11,Bakalan,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,12,Brengosan,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,13,Cabakan,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,14,Tokerten,,,,
34.04.06.2005,SLEMAN,6,MLATI,5,SUMBERADI,15,Bedingin,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,1,Manggung,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,2,Karangwuni,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,3,Kocoran,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,4,Blimbingsari,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,5,Sagan,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,6,Samirono,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,7,Karangmalang ,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,8,Karanggayam ,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,9,Mrican ,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,10,Santren ,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,11,Papringan,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,12,Ambarukmo,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,13,Gowok,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,14,Nologaten,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,15,Tempel,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,16,Janti,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,17,Ngentak,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,18,Tambakbayan,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,19,Kledokan,,,,
34.04.07.2001,SLEMAN,7,DEPOK,1,CATURTUNGGAL,20,Seturan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,1,Denokan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,2,Krodan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,3,Jenengan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,4,Pugeran,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,5,Sanggrahan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,6,Nanggulan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,7,Demangan ,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,8,Corongan ,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,9,Nayan ,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,10,Kalongan ,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,11,Tajem ,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,12,Banjeng ,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,13,Sembego,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,14,Setan,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,15,Meguwo,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,16,Ringinsari,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,17,Sambilegi Lor,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,18,Sambilegi Kidul,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,19,Karangploso,,,,
34.04.07.2002,SLEMAN,7,DEPOK,2,MAGUWOHARJO,20,Kembang,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,1,Tiyasan,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,2,Manukan,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,3,Pondok,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,4,Sanggrahan,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,5,Gempol,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,6,Dero ,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,7,Ngringin ,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,8,Ngropoh ,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,9,Dabag ,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,10,Gejayan ,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,11,Kaliwaru,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,12,Soropadan,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,13,Pringwulung,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,14,Kayen,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,15,Kentungan,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,16,Pikgondang,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,17,Gandok,,,,
34.04.07.2003,SLEMAN,7,DEPOK,3,CONDONGCATUR,18,Joho,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,1,Cepor,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,2,Dawukan,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,3,Gandu,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,4,Minggiran,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,5,Sribit,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,6,Sendang ,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,7,Klakah ,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,8,Kemasan ,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,9,Munggon,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,10,Sekarsuli ,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,11,Karangasem,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,12,Klodangan,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,13,Gamelan,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,14,Jetak,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,15,Tampungan,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,16,Kadipolo,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,17,Noyokerten,,,,
34.04.08.2001,SLEMAN,8,BERBAH,1,SENDANGTIRTO,18,Maredan,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,1,Jagalan,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,2,Tlogowono,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,3,Blendangan,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,4,Berbah,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,5,Krikilan ,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,6,Kadisono ,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,7,Kuton ,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,8,Tegalsari ,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,9,Pendem,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,10,Kuncen,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,11,Sompilan,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,12,Karang Wetan,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,13,Candirejo,,,,
34.04.08.2002,SLEMAN,8,BERBAH,2,TEGALTIRTO,14,Semoya,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,1,Mangunan ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,2,Kalipentung ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,3,Teguhan ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,4,Jebresan ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,5,Tanjungtirto,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,6,Pondok Kulon,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,7,Karang ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,8,Sumber Lor ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,9,Sumber Kulon ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,10,Sumber Kidul ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,11,Berbah ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,12,Demangan ,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,13,Baran,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,14,Bedilan,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,15,Kaliajir Kidul,,,,
34.04.08.2003,SLEMAN,8,BERBAH,3,KALITIRTO,16,Kaliajir Lor,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,1,Jragung,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,2,Blambangan,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,3,Morobangun,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,4,Karongan,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,5,Rejosari,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,6,Krasakan,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,7,Jlatren,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,8,Bulu,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,9,Kranggan I,,,,
34.04.08.2004,SLEMAN,8,BERBAH,4,JOGOTIRTO,10,Kranggan II,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,1,Dinginan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,2,Daleman,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,3,Polangan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,4,Ngeburan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,5,Jurugan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,6,Berjo ,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,7,Melikan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,8,Gunung Gebang ,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,9,Klero,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,10,Dayakan ,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,11,Sengir,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,12,Gamparan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,13,Bendungan,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,14,Sawo,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,15,Kenaran,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,16,Pereng,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,17,Umbulsari A,,,,
34.04.09.2001,SLEMAN,9,PRAMBANAN,1,SUMBERHARJO,18,Umbulsari B,,,,
34.04.09.2002,SLEMAN,9,PRAMBANAN,2,WUKIRHARJO,1,Klumprit I,,,,
34.04.09.2002,SLEMAN,9,PRAMBANAN,2,WUKIRHARJO,2,Klumprit II,,,,
34.04.09.2002,SLEMAN,9,PRAMBANAN,2,WUKIRHARJO,3,Candisari,,,,
34.04.09.2002,SLEMAN,9,PRAMBANAN,2,WUKIRHARJO,4,Losari I,,,,
34.04.09.2002,SLEMAN,9,PRAMBANAN,2,WUKIRHARJO,5,Losari II,,,,
34.04.09.2002,SLEMAN,9,PRAMBANAN,2,WUKIRHARJO,6,Watukangsi,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,1,Jali,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,2,Gayam,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,3,Lemahbang,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,4,Nawung,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,5,Kalinongko Lor,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,6,Kalinongko Kidul,,,,
34.04.09.2003,SLEMAN,9,PRAMBANAN,3,GAYAMHARJO,7,Jontro,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,1,Sumberwatu,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,2,Dawangsari,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,3,Kikis,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,4,Gedang,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,5,Mlakan,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,6,Gunung Cilik,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,7,Gunungsari ,,,,
34.04.09.2004,SLEMAN,9,PRAMBANAN,4,SAMBIREJO,8,Nglengkong,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,1,Kembang,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,2,Mutihan,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,3,Kebondalem,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,4,Gangsiran,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,5,Nogosari,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,6,Dukuh ,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,7,Beloran ,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,8,Potrojayan ,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,9,Serut,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,10,Candisingo ,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,11,Majasem,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,12,Tinjon,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,13,Ketandan,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,14,Sorogedug Lor,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,15,Sorogedug Kidul,,,,
34.04.09.2005,SLEMAN,9,PRAMBANAN,5,MADUREJO,16,Sembir,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,1,Pulerejo,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,2,Klurak Baru ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,3,Kranggan ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,4,Gatak ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,5,Ringinsari ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,6,Dawung ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,7,Cepit ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,8,Marangan ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,9,Majasem ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,10,Jobohan ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,11,Palemsari ,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,12,Jirak,,,,
34.04.09.2006,SLEMAN,9,PRAMBANAN,6,BOKOHARJO,13,Jamusan,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,1,Sorogenen I,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,2,Sorogenen II,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,3,Juwangen,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,4,Karanglo,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,5,Kadirojo I,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,6,Kadirojo II ,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,7,Sambisari ,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,8,Sidokerto ,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,9,Tundan ,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,10,Karangmojo,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,11,Somodaran,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,12,Bayen,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,13,Babadan,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,14,Sanggrahan,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,15,Sambiroto,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,16,Bromonilan,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,17,Temanggal I,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,18,Temanggal II,,,,
34.04.10.2001,SLEMAN,10,KALASAN,1,PURWOMARTANI,19,Cupuwatu I,,,,
